,FNR,FPR,AUTOMATED,REJECT_TRUE,threshold_for_10_model,threshold__for_3_model
6199,20.98,5.08,91.13,90.05,0.28241610738255035,0.33557046979865773
6200,21.0,5.07,91.13,90.06,0.28241610738255035,0.34221476510067117
6201,21.0,5.07,91.14,90.06,0.28241610738255035,0.34885906040268455
6202,21.0,5.07,91.14,90.06,0.28241610738255035,0.355503355704698
6203,21.01,5.07,91.14,90.06,0.28241610738255035,0.3621476510067114
6204,21.07,5.07,91.14,90.06,0.28241610738255035,0.3687919463087248
6205,21.07,5.07,91.14,90.06,0.28241610738255035,0.37543624161073824
6206,21.07,5.07,91.14,90.06,0.28241610738255035,0.3820805369127517
6207,21.08,5.07,91.14,90.06,0.28241610738255035,0.3887248322147651
6208,21.08,5.07,91.15,90.06,0.28241610738255035,0.39536912751677855
6209,21.08,5.07,91.15,90.06,0.28241610738255035,0.40201342281879193
6210,21.08,5.06,91.15,90.07,0.28241610738255035,0.40865771812080537
6211,21.08,5.06,91.15,90.07,0.28241610738255035,0.4153020134228188
6212,21.08,5.06,91.15,90.07,0.28241610738255035,0.4219463087248322
6213,21.08,5.06,91.15,90.07,0.28241610738255035,0.4285906040268456
6214,21.08,5.06,91.15,90.07,0.28241610738255035,0.43523489932885906
6215,21.08,5.06,91.15,90.07,0.28241610738255035,0.4418791946308725
6216,21.08,5.06,91.15,90.07,0.28241610738255035,0.44852348993288593
6217,21.08,5.06,91.15,90.07,0.28241610738255035,0.4551677852348993
6218,21.08,5.06,91.15,90.07,0.28241610738255035,0.46181208053691275
6219,21.08,5.06,91.15,90.07,0.28241610738255035,0.4684563758389262
6220,21.08,5.06,91.15,90.07,0.28241610738255035,0.47510067114093957
6221,21.09,5.06,91.15,90.07,0.28241610738255035,0.481744966442953
6222,21.09,5.06,91.15,90.07,0.28241610738255035,0.48838926174496644
6223,21.09,5.06,91.15,90.07,0.28241610738255035,0.4950335570469799
6224,21.09,5.06,91.15,90.07,0.28241610738255035,0.5016778523489933
6225,21.09,5.06,91.15,90.07,0.28241610738255035,0.5083221476510067
6226,21.09,5.06,91.15,90.07,0.28241610738255035,0.5149664429530201
6227,21.09,5.06,91.15,90.07,0.28241610738255035,0.5216107382550336
6228,21.09,5.06,91.15,90.07,0.28241610738255035,0.528255033557047
6229,21.09,5.06,91.15,90.07,0.28241610738255035,0.5348993288590604
6230,21.09,5.06,91.15,90.07,0.28241610738255035,0.5415436241610738
6231,21.09,5.06,91.15,90.07,0.28241610738255035,0.5481879194630872
6232,21.09,5.06,91.16,90.07,0.28241610738255035,0.5548322147651007
6233,21.09,5.06,91.16,90.07,0.28241610738255035,0.5614765100671141
6234,21.09,5.06,91.16,90.07,0.28241610738255035,0.5681208053691276
6235,21.09,5.06,91.16,90.07,0.28241610738255035,0.574765100671141
6236,21.09,5.06,91.16,90.07,0.28241610738255035,0.5814093959731543
6237,21.11,5.05,91.16,90.08,0.28241610738255035,0.5880536912751678
6238,21.11,5.05,91.16,90.08,0.28241610738255035,0.5946979865771812
6239,21.11,5.05,91.16,90.08,0.28241610738255035,0.6013422818791946
6240,21.11,5.05,91.16,90.08,0.28241610738255035,0.6079865771812081
6241,21.11,5.05,91.16,90.08,0.28241610738255035,0.6146308724832215
6242,21.11,5.05,91.16,90.08,0.28241610738255035,0.6212751677852348
6243,21.11,5.05,91.16,90.08,0.28241610738255035,0.6279194630872483
6244,21.11,5.05,91.16,90.08,0.28241610738255035,0.6345637583892617
6245,21.11,5.05,91.16,90.08,0.28241610738255035,0.6412080536912752
6246,21.11,5.05,91.16,90.08,0.28241610738255035,0.6478523489932886
6247,21.11,5.05,91.16,90.08,0.28241610738255035,0.654496644295302
6248,21.11,5.05,91.16,90.08,0.28241610738255035,0.6611409395973155
6249,21.11,5.05,91.16,90.08,0.28241610738255035,0.6677852348993288
6250,21.11,5.05,91.16,90.08,0.28241610738255035,0.6744295302013423
6251,21.11,5.05,91.16,90.08,0.28241610738255035,0.6810738255033557
6252,21.11,5.05,91.16,90.08,0.28241610738255035,0.6877181208053691
6253,21.11,5.05,91.16,90.08,0.28241610738255035,0.6943624161073826
6254,21.11,5.05,91.16,90.08,0.28241610738255035,0.701006711409396
6255,21.11,5.05,91.16,90.08,0.28241610738255035,0.7076510067114093
6256,21.11,5.05,91.16,90.08,0.28241610738255035,0.7142953020134228
6257,21.11,5.05,91.16,90.08,0.28241610738255035,0.7209395973154362
6258,21.11,5.05,91.16,90.08,0.28241610738255035,0.7275838926174496
6259,21.11,5.05,91.16,90.08,0.28241610738255035,0.7342281879194631
6260,21.11,5.05,91.16,90.08,0.28241610738255035,0.7408724832214765
6261,21.11,5.05,91.16,90.08,0.28241610738255035,0.74751677852349
6262,21.11,5.05,91.16,90.08,0.28241610738255035,0.7541610738255033
6263,21.11,5.05,91.16,90.08,0.28241610738255035,0.7608053691275167
6264,21.11,5.05,91.16,90.08,0.28241610738255035,0.7674496644295302
6265,21.11,5.05,91.16,90.08,0.28241610738255035,0.7740939597315436
6266,21.11,5.05,91.16,90.08,0.28241610738255035,0.7807382550335571
6267,21.11,5.05,91.16,90.08,0.28241610738255035,0.7873825503355705
6268,21.11,5.05,91.16,90.08,0.28241610738255035,0.7940268456375839
6269,21.11,5.05,91.16,90.08,0.28241610738255035,0.8006711409395973
6270,21.11,5.05,91.16,90.08,0.28241610738255035,0.8073154362416107
6271,21.11,5.05,91.16,90.08,0.28241610738255035,0.8139597315436241
6272,21.11,5.05,91.16,90.08,0.28241610738255035,0.8206040268456376
6273,21.11,5.05,91.16,90.08,0.28241610738255035,0.827248322147651
6274,21.11,5.05,91.16,90.08,0.28241610738255035,0.8338926174496644
6275,21.11,5.05,91.16,90.08,0.28241610738255035,0.8405369127516779
6276,21.11,5.05,91.16,90.08,0.28241610738255035,0.8471812080536912
6277,21.11,5.05,91.16,90.08,0.28241610738255035,0.8538255033557047
6278,21.11,5.05,91.16,90.08,0.28241610738255035,0.8604697986577181
6279,21.11,5.05,91.16,90.08,0.28241610738255035,0.8671140939597315
6280,21.11,5.05,91.16,90.08,0.28241610738255035,0.873758389261745
6281,21.11,5.05,91.16,90.08,0.28241610738255035,0.8804026845637584
6282,21.11,5.05,91.16,90.08,0.28241610738255035,0.8870469798657719
6283,21.11,5.05,91.16,90.08,0.28241610738255035,0.8936912751677852
6284,21.11,5.05,91.16,90.08,0.28241610738255035,0.9003355704697986
6285,21.11,5.05,91.16,90.08,0.28241610738255035,0.9069798657718121
6286,21.11,5.05,91.16,90.08,0.28241610738255035,0.9136241610738255
6287,21.11,5.05,91.16,90.08,0.28241610738255035,0.9202684563758389
6288,21.11,5.05,91.16,90.08,0.28241610738255035,0.9269127516778524
6289,21.11,5.05,91.16,90.08,0.28241610738255035,0.9335570469798657
6290,21.11,5.05,91.16,90.08,0.28241610738255035,0.9402013422818791
6291,21.11,5.05,91.16,90.08,0.28241610738255035,0.9468456375838926
6292,21.11,5.05,91.16,90.08,0.28241610738255035,0.953489932885906
6293,21.11,5.05,91.16,90.08,0.28241610738255035,0.9601342281879195
6294,21.11,5.05,91.16,90.08,0.28241610738255035,0.9667785234899329
6295,21.11,5.05,91.16,90.08,0.28241610738255035,0.9734228187919463
6296,21.11,5.05,91.16,90.08,0.28241610738255035,0.9800671140939597
6297,21.11,5.05,91.16,90.08,0.28241610738255035,0.9867114093959731
6298,21.11,5.05,91.16,90.08,0.28241610738255035,0.9933557046979866
6299,21.11,5.05,91.16,90.08,0.28241610738255035,1.0
6300,19.99,9.55,86.84,85.81,0.2890604026845638,0.01
6301,20.44,7.82,88.5,87.45,0.2890604026845638,0.016644295302013425
6302,20.6,6.57,89.7,88.64,0.2890604026845638,0.023288590604026847
6303,20.69,6.14,90.11,89.05,0.2890604026845638,0.02993288590604027
6304,20.77,5.75,90.48,89.41,0.2890604026845638,0.03657718120805369
6305,20.81,5.65,90.58,89.51,0.2890604026845638,0.043221476510067115
6306,20.89,5.54,90.69,89.61,0.2890604026845638,0.04986577181208054
6307,20.95,5.44,90.79,89.71,0.2890604026845638,0.05651006711409396
6308,20.98,5.37,90.85,89.78,0.2890604026845638,0.06315436241610738
6309,20.99,5.35,90.88,89.8,0.2890604026845638,0.0697986577181208
6310,21.06,5.23,90.99,89.91,0.2890604026845638,0.07644295302013422
6311,21.08,5.2,91.02,89.94,0.2890604026845638,0.08308724832214764
6312,21.08,5.18,91.03,89.95,0.2890604026845638,0.08973154362416107
6313,21.1,5.17,91.05,89.97,0.2890604026845638,0.09637583892617449
6314,21.11,5.16,91.06,89.98,0.2890604026845638,0.10302013422818791
6315,21.13,5.14,91.08,90.0,0.2890604026845638,0.10966442953020133
6316,21.14,5.13,91.09,90.01,0.2890604026845638,0.11630872483221476
6317,21.15,5.12,91.1,90.01,0.2890604026845638,0.12295302013422818
6318,21.15,5.11,91.1,90.02,0.2890604026845638,0.12959731543624162
6319,21.16,5.11,91.11,90.02,0.2890604026845638,0.13624161073825503
6320,21.18,5.1,91.11,90.03,0.2890604026845638,0.14288590604026846
6321,21.18,5.1,91.12,90.03,0.2890604026845638,0.1495302013422819
6322,21.18,5.1,91.12,90.03,0.2890604026845638,0.1561744966442953
6323,21.18,5.09,91.12,90.04,0.2890604026845638,0.16281879194630872
6324,21.18,5.09,91.13,90.04,0.2890604026845638,0.16946308724832215
6325,21.18,5.08,91.14,90.05,0.2890604026845638,0.1761073825503356
6326,21.19,5.08,91.14,90.05,0.2890604026845638,0.182751677852349
6327,21.19,5.08,91.14,90.05,0.2890604026845638,0.1893959731543624
6328,21.2,5.07,91.14,90.06,0.2890604026845638,0.19604026845637584
6329,21.2,5.07,91.15,90.06,0.2890604026845638,0.20268456375838928
6330,21.2,5.07,91.15,90.06,0.2890604026845638,0.2093288590604027
6331,21.2,5.07,91.15,90.06,0.2890604026845638,0.2159731543624161
6332,21.2,5.06,91.15,90.07,0.2890604026845638,0.22261744966442953
6333,21.21,5.06,91.16,90.07,0.2890604026845638,0.22926174496644297
6334,21.23,5.06,91.16,90.07,0.2890604026845638,0.23590604026845638
6335,21.24,5.05,91.17,90.08,0.2890604026845638,0.2425503355704698
6336,21.24,5.05,91.17,90.08,0.2890604026845638,0.24919463087248322
6337,21.24,5.05,91.17,90.08,0.2890604026845638,0.25583892617449666
6338,21.26,5.04,91.18,90.09,0.2890604026845638,0.26248322147651004
6339,21.27,5.04,91.18,90.09,0.2890604026845638,0.2691275167785235
6340,21.27,5.03,91.19,90.09,0.2890604026845638,0.2757718120805369
6341,21.28,5.03,91.19,90.1,0.2890604026845638,0.28241610738255035
6342,21.29,5.03,91.19,90.1,0.2890604026845638,0.2890604026845638
6343,21.33,5.02,91.2,90.1,0.2890604026845638,0.29570469798657717
6344,21.34,5.02,91.2,90.1,0.2890604026845638,0.3023489932885906
6345,21.35,5.02,91.2,90.11,0.2890604026845638,0.30899328859060404
6346,21.35,5.02,91.2,90.11,0.2890604026845638,0.3156375838926174
6347,21.35,5.02,91.2,90.11,0.2890604026845638,0.32228187919463086
6348,21.35,5.02,91.21,90.11,0.2890604026845638,0.3289261744966443
6349,21.35,5.01,91.21,90.11,0.2890604026845638,0.33557046979865773
6350,21.37,5.01,91.21,90.12,0.2890604026845638,0.34221476510067117
6351,21.37,5.01,91.21,90.12,0.2890604026845638,0.34885906040268455
6352,21.37,5.01,91.21,90.12,0.2890604026845638,0.355503355704698
6353,21.38,5.01,91.22,90.12,0.2890604026845638,0.3621476510067114
6354,21.44,5.01,91.22,90.12,0.2890604026845638,0.3687919463087248
6355,21.44,5.01,91.22,90.12,0.2890604026845638,0.37543624161073824
6356,21.44,5.01,91.22,90.12,0.2890604026845638,0.3820805369127517
6357,21.45,5.01,91.22,90.12,0.2890604026845638,0.3887248322147651
6358,21.45,5.0,91.22,90.12,0.2890604026845638,0.39536912751677855
6359,21.45,5.0,91.22,90.12,0.2890604026845638,0.40201342281879193
6360,21.45,5.0,91.22,90.12,0.2890604026845638,0.40865771812080537
6361,21.45,5.0,91.22,90.12,0.2890604026845638,0.4153020134228188
6362,21.45,5.0,91.23,90.13,0.2890604026845638,0.4219463087248322
6363,21.45,5.0,91.23,90.13,0.2890604026845638,0.4285906040268456
6364,21.45,5.0,91.23,90.13,0.2890604026845638,0.43523489932885906
6365,21.45,5.0,91.23,90.13,0.2890604026845638,0.4418791946308725
6366,21.45,5.0,91.23,90.13,0.2890604026845638,0.44852348993288593
6367,21.45,5.0,91.23,90.13,0.2890604026845638,0.4551677852348993
6368,21.45,5.0,91.23,90.13,0.2890604026845638,0.46181208053691275
6369,21.45,5.0,91.23,90.13,0.2890604026845638,0.4684563758389262
6370,21.45,5.0,91.23,90.13,0.2890604026845638,0.47510067114093957
6371,21.46,5.0,91.23,90.13,0.2890604026845638,0.481744966442953
6372,21.46,5.0,91.23,90.13,0.2890604026845638,0.48838926174496644
6373,21.46,5.0,91.23,90.13,0.2890604026845638,0.4950335570469799
6374,21.46,5.0,91.23,90.13,0.2890604026845638,0.5016778523489933
6375,21.46,5.0,91.23,90.13,0.2890604026845638,0.5083221476510067
6376,21.46,5.0,91.23,90.13,0.2890604026845638,0.5149664429530201
6377,21.46,5.0,91.23,90.13,0.2890604026845638,0.5216107382550336
6378,21.46,5.0,91.23,90.13,0.2890604026845638,0.528255033557047
6379,21.46,5.0,91.23,90.13,0.2890604026845638,0.5348993288590604
6380,21.46,5.0,91.23,90.13,0.2890604026845638,0.5415436241610738
6381,21.46,5.0,91.23,90.13,0.2890604026845638,0.5481879194630872
6382,21.46,4.99,91.23,90.13,0.2890604026845638,0.5548322147651007
6383,21.46,4.99,91.23,90.13,0.2890604026845638,0.5614765100671141
6384,21.46,4.99,91.23,90.13,0.2890604026845638,0.5681208053691276
6385,21.46,4.99,91.23,90.13,0.2890604026845638,0.574765100671141
6386,21.46,4.99,91.23,90.13,0.2890604026845638,0.5814093959731543
6387,21.48,4.99,91.24,90.13,0.2890604026845638,0.5880536912751678
6388,21.48,4.99,91.24,90.13,0.2890604026845638,0.5946979865771812
6389,21.48,4.99,91.24,90.13,0.2890604026845638,0.6013422818791946
6390,21.48,4.99,91.24,90.13,0.2890604026845638,0.6079865771812081
6391,21.48,4.99,91.24,90.13,0.2890604026845638,0.6146308724832215
6392,21.48,4.99,91.24,90.13,0.2890604026845638,0.6212751677852348
6393,21.48,4.99,91.24,90.13,0.2890604026845638,0.6279194630872483
6394,21.48,4.99,91.24,90.13,0.2890604026845638,0.6345637583892617
6395,21.48,4.99,91.24,90.13,0.2890604026845638,0.6412080536912752
6396,21.48,4.99,91.24,90.13,0.2890604026845638,0.6478523489932886
6397,21.48,4.99,91.24,90.13,0.2890604026845638,0.654496644295302
6398,21.48,4.99,91.24,90.13,0.2890604026845638,0.6611409395973155
6399,21.48,4.99,91.24,90.13,0.2890604026845638,0.6677852348993288
6400,21.48,4.99,91.24,90.13,0.2890604026845638,0.6744295302013423
6401,21.48,4.99,91.24,90.13,0.2890604026845638,0.6810738255033557
6402,21.48,4.99,91.24,90.13,0.2890604026845638,0.6877181208053691
6403,21.48,4.99,91.24,90.13,0.2890604026845638,0.6943624161073826
6404,21.48,4.99,91.24,90.13,0.2890604026845638,0.701006711409396
6405,21.48,4.99,91.24,90.13,0.2890604026845638,0.7076510067114093
6406,21.48,4.99,91.24,90.13,0.2890604026845638,0.7142953020134228
6407,21.48,4.99,91.24,90.13,0.2890604026845638,0.7209395973154362
6408,21.48,4.99,91.24,90.13,0.2890604026845638,0.7275838926174496
6409,21.48,4.99,91.24,90.13,0.2890604026845638,0.7342281879194631
6410,21.48,4.99,91.24,90.13,0.2890604026845638,0.7408724832214765
6411,21.48,4.99,91.24,90.13,0.2890604026845638,0.74751677852349
6412,21.48,4.99,91.24,90.13,0.2890604026845638,0.7541610738255033
6413,21.48,4.99,91.24,90.13,0.2890604026845638,0.7608053691275167
6414,21.48,4.99,91.24,90.13,0.2890604026845638,0.7674496644295302
6415,21.48,4.99,91.24,90.13,0.2890604026845638,0.7740939597315436
6416,21.48,4.99,91.24,90.13,0.2890604026845638,0.7807382550335571
6417,21.48,4.99,91.24,90.13,0.2890604026845638,0.7873825503355705
6418,21.48,4.99,91.24,90.13,0.2890604026845638,0.7940268456375839
6419,21.48,4.99,91.24,90.13,0.2890604026845638,0.8006711409395973
6420,21.48,4.99,91.24,90.13,0.2890604026845638,0.8073154362416107
6421,21.48,4.99,91.24,90.13,0.2890604026845638,0.8139597315436241
6422,21.48,4.99,91.24,90.13,0.2890604026845638,0.8206040268456376
6423,21.48,4.99,91.24,90.13,0.2890604026845638,0.827248322147651
6424,21.48,4.99,91.24,90.13,0.2890604026845638,0.8338926174496644
6425,21.48,4.99,91.24,90.13,0.2890604026845638,0.8405369127516779
6426,21.48,4.99,91.24,90.13,0.2890604026845638,0.8471812080536912
6427,21.48,4.99,91.24,90.13,0.2890604026845638,0.8538255033557047
6428,21.48,4.99,91.24,90.13,0.2890604026845638,0.8604697986577181
6429,21.48,4.99,91.24,90.13,0.2890604026845638,0.8671140939597315
6430,21.48,4.99,91.24,90.13,0.2890604026845638,0.873758389261745
6431,21.48,4.99,91.24,90.13,0.2890604026845638,0.8804026845637584
6432,21.48,4.99,91.24,90.13,0.2890604026845638,0.8870469798657719
6433,21.48,4.99,91.24,90.13,0.2890604026845638,0.8936912751677852
6434,21.48,4.99,91.24,90.13,0.2890604026845638,0.9003355704697986
6435,21.48,4.99,91.24,90.13,0.2890604026845638,0.9069798657718121
6436,21.48,4.99,91.24,90.13,0.2890604026845638,0.9136241610738255
6437,21.48,4.99,91.24,90.13,0.2890604026845638,0.9202684563758389
6438,21.48,4.99,91.24,90.13,0.2890604026845638,0.9269127516778524
6439,21.48,4.99,91.24,90.13,0.2890604026845638,0.9335570469798657
6440,21.48,4.99,91.24,90.13,0.2890604026845638,0.9402013422818791
6441,21.48,4.99,91.24,90.13,0.2890604026845638,0.9468456375838926
6442,21.48,4.99,91.24,90.13,0.2890604026845638,0.953489932885906
6443,21.48,4.99,91.24,90.13,0.2890604026845638,0.9601342281879195
6444,21.48,4.99,91.24,90.13,0.2890604026845638,0.9667785234899329
6445,21.48,4.99,91.24,90.13,0.2890604026845638,0.9734228187919463
6446,21.48,4.99,91.24,90.13,0.2890604026845638,0.9800671140939597
6447,21.48,4.99,91.24,90.13,0.2890604026845638,0.9867114093959731
6448,21.48,4.99,91.24,90.13,0.2890604026845638,0.9933557046979866
6449,21.48,4.99,91.24,90.13,0.2890604026845638,1.0
6450,20.4,9.5,86.91,85.86,0.29570469798657717,0.01
6451,20.85,7.77,88.57,87.5,0.29570469798657717,0.016644295302013425
6452,21.01,6.52,89.77,88.69,0.29570469798657717,0.023288590604026847
6453,21.1,6.08,90.18,89.1,0.29570469798657717,0.02993288590604027
6454,21.18,5.7,90.55,89.47,0.29570469798657717,0.03657718120805369
6455,21.23,5.6,90.65,89.56,0.29570469798657717,0.043221476510067115
6456,21.3,5.49,90.76,89.67,0.29570469798657717,0.04986577181208054
6457,21.36,5.38,90.86,89.76,0.29570469798657717,0.05651006711409396
6458,21.39,5.32,90.92,89.83,0.29570469798657717,0.06315436241610738
6459,21.4,5.29,90.95,89.85,0.29570469798657717,0.0697986577181208
6460,21.47,5.18,91.06,89.96,0.29570469798657717,0.07644295302013422
6461,21.49,5.14,91.09,89.99,0.29570469798657717,0.08308724832214764
6462,21.49,5.13,91.11,90.0,0.29570469798657717,0.08973154362416107
6463,21.51,5.12,91.12,90.02,0.29570469798657717,0.09637583892617449
6464,21.53,5.1,91.13,90.03,0.29570469798657717,0.10302013422818791
6465,21.54,5.08,91.15,90.05,0.29570469798657717,0.10966442953020133
6466,21.55,5.07,91.16,90.06,0.29570469798657717,0.11630872483221476
6467,21.56,5.07,91.17,90.06,0.29570469798657717,0.12295302013422818
6468,21.56,5.06,91.18,90.07,0.29570469798657717,0.12959731543624162
6469,21.57,5.06,91.18,90.07,0.29570469798657717,0.13624161073825503
6470,21.59,5.05,91.19,90.08,0.29570469798657717,0.14288590604026846
6471,21.59,5.05,91.19,90.08,0.29570469798657717,0.1495302013422819
6472,21.59,5.04,91.19,90.09,0.29570469798657717,0.1561744966442953
6473,21.59,5.04,91.2,90.09,0.29570469798657717,0.16281879194630872
6474,21.59,5.03,91.2,90.09,0.29570469798657717,0.16946308724832215
6475,21.59,5.03,91.21,90.1,0.29570469798657717,0.1761073825503356
6476,21.6,5.03,91.21,90.1,0.29570469798657717,0.182751677852349
6477,21.6,5.02,91.21,90.1,0.29570469798657717,0.1893959731543624
6478,21.61,5.02,91.22,90.11,0.29570469798657717,0.19604026845637584
6479,21.61,5.02,91.22,90.11,0.29570469798657717,0.20268456375838928
6480,21.61,5.01,91.22,90.11,0.29570469798657717,0.2093288590604027
6481,21.61,5.01,91.22,90.11,0.29570469798657717,0.2159731543624161
6482,21.61,5.01,91.22,90.12,0.29570469798657717,0.22261744966442953
6483,21.63,5.01,91.23,90.12,0.29570469798657717,0.22926174496644297
6484,21.64,5.0,91.23,90.12,0.29570469798657717,0.23590604026845638
6485,21.65,5.0,91.24,90.13,0.29570469798657717,0.2425503355704698
6486,21.65,4.99,91.24,90.13,0.29570469798657717,0.24919463087248322
6487,21.65,4.99,91.25,90.13,0.29570469798657717,0.25583892617449666
6488,21.67,4.99,91.25,90.14,0.29570469798657717,0.26248322147651004
6489,21.68,4.98,91.26,90.14,0.29570469798657717,0.2691275167785235
6490,21.68,4.98,91.26,90.15,0.29570469798657717,0.2757718120805369
6491,21.69,4.98,91.26,90.15,0.29570469798657717,0.28241610738255035
6492,21.7,4.97,91.26,90.15,0.29570469798657717,0.2890604026845638
6493,21.74,4.97,91.27,90.15,0.29570469798657717,0.29570469798657717
6494,21.75,4.97,91.27,90.15,0.29570469798657717,0.3023489932885906
6495,21.76,4.97,91.27,90.16,0.29570469798657717,0.30899328859060404
6496,21.76,4.97,91.28,90.16,0.29570469798657717,0.3156375838926174
6497,21.76,4.97,91.28,90.16,0.29570469798657717,0.32228187919463086
6498,21.76,4.96,91.28,90.16,0.29570469798657717,0.3289261744966443
6499,21.76,4.96,91.28,90.16,0.29570469798657717,0.33557046979865773
6500,21.78,4.96,91.28,90.17,0.29570469798657717,0.34221476510067117
6501,21.78,4.96,91.29,90.17,0.29570469798657717,0.34885906040268455
6502,21.78,4.96,91.29,90.17,0.29570469798657717,0.355503355704698
